"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"504","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 14:44:00,FALSE,NA,"1184842503381569538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlejandroMuhun",29,TRUE,FALSE,NA,NA
"505","RT @info502: DERRUMBE

Km. 115.5 RN1-SOL-03 ruta al #TránsitoGT San Andrés Semetabaj a Panajachel, no hay paso en estos momentos.

Informa:…",FALSE,0,NA,2019-10-17 14:13:13,FALSE,NA,"1184834756585934849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elfher0",2,TRUE,FALSE,NA,NA
"506","RT @amilcarmontejo: Falleció motorista en #TraficoGT Guatemala hacia Villa Nueva. 

Motocicleta se salió del carril vehicular y chocó contr…",FALSE,0,NA,2019-10-17 14:07:59,FALSE,NA,"1184833436659408897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DJ_FRED2011",13,TRUE,FALSE,NA,NA
"507","RT @prensa_libre: #FrenemosLosAccidentes | @provial reporta accidente de #TráficoGT en km 31 ruta al Pacífico hacia el sur. https://t.co/aO…",FALSE,0,NA,2019-10-17 13:54:01,FALSE,NA,"1184829922323369989",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","noticiascastro",2,TRUE,FALSE,NA,NA
"508","Falleció motorista en #TraficoGT Guatemala hacia Villa Nueva. 

Motocicleta se salió del carril vehicular y chocó c… https://t.co/i17UkRBaKW",FALSE,2,NA,2019-10-17 13:41:33,TRUE,NA,"1184826785122476032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GtLiberal",0,FALSE,FALSE,NA,NA
"509","@amilcarmontejo #Trafico #TraficoGT #TransitoGt #RedBull #Xtrem #Extrem https://t.co/Spa9sehC3s",FALSE,1,"amilcarmontejo",2019-10-17 13:41:16,FALSE,NA,"1184826713517281281","372126670","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EkGvo",0,FALSE,FALSE,NA,NA
"510","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 13:36:13,FALSE,NA,"1184825442265714689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ovidioguzmatiul",29,TRUE,FALSE,NA,NA
"511","RT @amilcarmontejo: Falleció motorista en #TraficoGT Guatemala hacia Villa Nueva. 

Motocicleta se salió del carril vehicular y chocó contr…",FALSE,0,NA,2019-10-17 13:34:09,FALSE,NA,"1184824924487204866",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tercoguerrero",13,TRUE,FALSE,NA,NA
"512","RT @Guatevision_tv: #FrenemosLosAccidentes | Motorista murió luego de chocar contra un rótulo en calzada Aguilar Batres y 39 calle, zona 11…",FALSE,0,NA,2019-10-17 13:20:53,FALSE,NA,"1184821585519222784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chirijuyu",2,TRUE,FALSE,NA,NA
"513","Guatemala: Transmisión en VIVO del #traficoGT 

(No está en pausa, los carros nunca pueden moverse) https://t.co/RInyrcLGIS",FALSE,8,NA,2019-10-17 13:20:29,FALSE,NA,"1184821485644455936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LosBuenosTuits",3,FALSE,FALSE,NA,NA
"514","RT @amilcarmontejo: Falleció motorista en #TraficoGT Guatemala hacia Villa Nueva. 

Motocicleta se salió del carril vehicular y chocó contr…",FALSE,0,NA,2019-10-17 13:17:33,FALSE,NA,"1184820748071903238",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chirijuyu",13,TRUE,FALSE,NA,NA
"515","RT @info502: MOTORISTA FALLECE

Calz. Raúl Aguilar Batres Sur y 38C. #zona11. prudencia #TránsitoGT por curiosos.

Informa #TráficoGT: @San…",FALSE,0,NA,2019-10-17 13:15:43,FALSE,NA,"1184820285960273920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0411Jeannette",7,TRUE,FALSE,NA,NA
"516","RT @prensa_libre: #ClimaGT | @ConredGuatemala
reporta derrumbe en el km 115.5 ruta de San Andrés Semetabaj hacia Panajachel, Sololá.  #Tráf…",FALSE,0,NA,2019-10-17 13:08:12,FALSE,NA,"1184818392747991040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sophia2_2",3,TRUE,FALSE,NA,NA
"517","RT @info502: MOTORISTA FALLECE

Calz. Raúl Aguilar Batres Sur y 38C. #zona11. prudencia #TránsitoGT por curiosos.

Informa #TráficoGT: @San…",FALSE,0,NA,2019-10-17 13:02:34,FALSE,NA,"1184816977782673409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantosDalia",7,TRUE,FALSE,NA,NA
"518","RT @amilcarmontejo: Falleció motorista en #TraficoGT Guatemala hacia Villa Nueva. 

Motocicleta se salió del carril vehicular y chocó contr…",FALSE,0,NA,2019-10-17 13:00:29,FALSE,NA,"1184816451322023941",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1000tonsandoval",13,TRUE,FALSE,NA,NA
"519","RT @prensa_libre: #ClimaGT | @ConredGuatemala
reporta derrumbe en el km 115.5 ruta de San Andrés Semetabaj hacia Panajachel, Sololá.  #Tráf…",FALSE,0,NA,2019-10-17 12:58:22,FALSE,NA,"1184815920209956864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuviadeCruz",3,TRUE,FALSE,NA,NA
"520","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 12:57:58,FALSE,NA,"1184815819466985475",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YeseniaCifuen18",29,TRUE,FALSE,NA,NA
"521","#ClimaGT | Derrumbe en el km 115.5 ruta de San Andrés Semetabaj hacia Panajachel, Sololá.  #TráficoGT bloqueado.  V… https://t.co/4bTLhCrBOO",FALSE,7,NA,2019-10-17 12:54:51,TRUE,NA,"1184815034922422273",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",2,FALSE,FALSE,NA,NA
"522","#ClimaGT | @ConredGuatemala
reporta derrumbe en el km 115.5 ruta de San Andrés Semetabaj hacia Panajachel, Sololá.… https://t.co/RgmdRePK2O",FALSE,6,NA,2019-10-17 12:54:22,TRUE,NA,"1184814912121520135",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",3,FALSE,FALSE,NA,NA
"523","DERRUMBE

Km. 115.5 RN1-SOL-03 ruta al #TránsitoGT San Andrés Semetabaj a Panajachel, no hay paso en estos momentos… https://t.co/ugQ5Swqf8B",FALSE,2,NA,2019-10-17 12:53:53,TRUE,NA,"1184814789249384448",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","info502",2,FALSE,FALSE,NA,NA
"524","RT @amilcarmontejo: Falleció motorista en #TraficoGT Guatemala hacia Villa Nueva. 

Motocicleta se salió del carril vehicular y chocó contr…",FALSE,0,NA,2019-10-17 12:53:12,FALSE,NA,"1184814617786224640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cardona_TV",13,TRUE,FALSE,NA,NA
"525","MOTORISTA FALLECE

Calz. Raúl Aguilar Batres Sur y 38C. #zona11. prudencia #TránsitoGT por curiosos.

Informa… https://t.co/47Ob68p6aD",FALSE,16,NA,2019-10-17 12:50:47,TRUE,NA,"1184814011923210240",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","info502",7,FALSE,FALSE,NA,NA
"526","RT @amilcarmontejo: Falleció motorista en #TraficoGT Guatemala hacia Villa Nueva. 

Motocicleta se salió del carril vehicular y chocó contr…",FALSE,0,NA,2019-10-17 12:49:35,FALSE,NA,"1184813710264754176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MNTGT502",13,TRUE,FALSE,NA,NA
"527","RT @amilcarmontejo: Falleció motorista en #TraficoGT Guatemala hacia Villa Nueva. 

Motocicleta se salió del carril vehicular y chocó contr…",FALSE,0,NA,2019-10-17 12:48:39,FALSE,NA,"1184813472477044736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mirye_SG",13,TRUE,FALSE,NA,NA
"528","RT @amilcarmontejo: Bloqueado.

Árbol cayó en conexión vial entre puente Monjitas y antiguo destacamento militar en bulevar Acatan #Transit…",FALSE,0,NA,2019-10-17 12:46:42,FALSE,NA,"1184812982196428800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GlobalNewsSA2",26,TRUE,FALSE,NA,NA
"529","RT @amilcarmontejo: Falleció motorista en #TraficoGT Guatemala hacia Villa Nueva. 

Motocicleta se salió del carril vehicular y chocó contr…",FALSE,0,NA,2019-10-17 12:46:09,FALSE,NA,"1184812845281751040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarpenterH",13,TRUE,FALSE,NA,NA
"530","RT @prensa_libre: #FrenemosLosAccidentes | @amilcarmontejo reporta que un motorista murió luego de chocar contra un rótulo en calzada Aguil…",FALSE,0,NA,2019-10-17 12:44:36,FALSE,NA,"1184812452787249156",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaivaescobar",5,TRUE,FALSE,NA,NA
"531","Falleció motorista en #TraficoGT Guatemala hacia Villa Nueva. 

Motocicleta se salió del carril vehicular y chocó c… https://t.co/TGwAmlKEtY",FALSE,34,NA,2019-10-17 12:44:28,TRUE,NA,"1184812420583301120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",13,FALSE,FALSE,NA,NA
"532","RT @prensa_libre: #FrenemosLosAccidentes | @amilcarmontejo reporta que un motorista murió luego de chocar contra un rótulo en calzada Aguil…",FALSE,0,NA,2019-10-17 12:42:02,FALSE,NA,"1184811808546271233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reyna51872344",5,TRUE,FALSE,NA,NA
"533","#FrenemosLosAccidentes | Motorista murió luego de chocar contra un rótulo en calzada Aguilar Batres y 39 calle, zon… https://t.co/KKDtp1BvA1",FALSE,7,NA,2019-10-17 12:40:53,TRUE,NA,"1184811517654568960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",2,FALSE,FALSE,NA,NA
"534","#FrenemosLosAccidentes | @amilcarmontejo reporta que un motorista murió luego de chocar contra un rótulo en calzada… https://t.co/D4n7F36npt",FALSE,8,NA,2019-10-17 12:40:31,TRUE,NA,"1184811424612257795",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",5,FALSE,FALSE,NA,NA
"535","RT @amilcarmontejo: Carro volcado.

15 avenida 24 calle #TransitoGT zona 6. Reportan un árbol y una señal derribada.

Motor del automóvil q…",FALSE,0,NA,2019-10-17 12:27:08,FALSE,NA,"1184808060247773184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hect_04",17,TRUE,FALSE,NA,NA
"536","#TraficoGT lento cuesta Villalobos a ciudad. @prensa_libre @Guatevision_tv https://t.co/XWahlzUHEa",FALSE,0,NA,2019-10-17 12:25:14,FALSE,NA,"1184807582055186433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noticiascastro",0,FALSE,FALSE,NA,NA
"537","RT @amilcarmontejo: Carro volcado.

15 avenida 24 calle #TransitoGT zona 6. Reportan un árbol y una señal derribada.

Motor del automóvil q…",FALSE,0,NA,2019-10-17 12:23:13,FALSE,NA,"1184807072333991937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","castilloreyna",17,TRUE,FALSE,NA,NA
"538","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 12:15:01,FALSE,NA,"1184805008690290688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cardona_TV",29,TRUE,FALSE,NA,NA
"539","RT @prensa_libre: #FrenemosLosAccidentes | @provial reporta accidente de #TráficoGT en km 31 ruta al Pacífico hacia el sur. https://t.co/aO…",FALSE,0,NA,2019-10-17 12:09:47,FALSE,NA,"1184803691594964999",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oamazariegos",2,TRUE,FALSE,NA,NA
"540","#FrenemosLosAccidentes | Accidente de #TráficoGT en km 31 ruta al Pacífico hacia el sur.  Vía @provial https://t.co/gCiFRE2ze9",FALSE,0,NA,2019-10-17 12:09:40,FALSE,NA,"1184803661437919232",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",0,FALSE,FALSE,NA,NA
"541","#FrenemosLosAccidentes | @provial reporta accidente de #TráficoGT en km 31 ruta al Pacífico hacia el sur. https://t.co/aORzzSu7O9",FALSE,2,NA,2019-10-17 12:09:26,FALSE,NA,"1184803605758513153",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",2,FALSE,FALSE,NA,NA
"542","Demos gracias a Dios por un día mas. En unos momentos iniciamos con la información mas sobresaliente del #traficogt nacional.",FALSE,2,NA,2019-10-17 12:00:14,FALSE,NA,"1184801289894596609",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Notirumbosgt",0,FALSE,FALSE,NA,NA
"543","@EmixtraPablo por favor le solicito que revisen los tiempos del policía que está bajo el paso a desnivel de San Cri… https://t.co/KUfUCin3nO",FALSE,2,"EmixtraPablo",2019-10-17 11:56:50,TRUE,NA,"1184800432222285824","4859051417","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ojf1gp",0,FALSE,FALSE,NA,NA
"544","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 11:12:01,FALSE,NA,"1184789155827638272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LUISBALSELLS",29,TRUE,FALSE,NA,NA
"545","RT @amilcarmontejo: Carro volcado.

15 avenida 24 calle #TransitoGT zona 6. Reportan un árbol y una señal derribada.

Motor del automóvil q…",FALSE,0,NA,2019-10-17 11:11:22,FALSE,NA,"1184788989838024712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zamora_silvita",17,TRUE,FALSE,NA,NA
"546","RT @Oscar181: #TraficoGT sino tienen que salir por algo urgente no salgan, con todo lo que esta pasando solo hacen que los que salimos a tr…",FALSE,0,NA,2019-10-17 10:40:02,FALSE,NA,"1184781108011028481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GlendaMottoc",2,TRUE,FALSE,NA,NA
"547","RT @amilcarmontejo: Carro volcado.

15 avenida 24 calle #TransitoGT zona 6. Reportan un árbol y una señal derribada.

Motor del automóvil q…",FALSE,0,NA,2019-10-17 08:51:35,FALSE,NA,"1184753815012171776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JhordanoRosendo",17,TRUE,FALSE,NA,NA
"548","RT @amilcarmontejo: @ShenyChapas Hace un rato se estuvo multando porque varios circulaban sobre la banqueta de 19 calle, desde 10 avenida h…",FALSE,0,NA,2019-10-17 08:21:30,FALSE,NA,"1184746244331245568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","salvadt",3,TRUE,FALSE,NA,NA
"549","RT @amilcarmontejo: Carro volcado.

15 avenida 24 calle #TransitoGT zona 6. Reportan un árbol y una señal derribada.

Motor del automóvil q…",FALSE,0,NA,2019-10-17 07:30:52,FALSE,NA,"1184733499179307008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarpenterH",17,TRUE,FALSE,NA,NA
"550","RT @avec_tats: Y hoy cómo en todas las quincenas. #TraficoGT #Guatemala https://t.co/eFEEZW452a",FALSE,0,NA,2019-10-17 06:28:13,FALSE,NA,"1184717734984257536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","l_Amilkcar",106,TRUE,FALSE,NA,NA
"551","Continúa el ingreso del primer frente frío norte el cuál impide la formación de lluvias intensas. Este jueves la po… https://t.co/V6MjskKunL",FALSE,0,NA,2019-10-17 06:00:18,TRUE,NA,"1184710710829441024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desastresgt",0,FALSE,FALSE,NA,NA
"552","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 05:49:08,FALSE,NA,"1184707899106451456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bonnie_batres",29,TRUE,FALSE,NA,NA
"553","Mt.6:34: Así que, no os afanéis por el día de mañana, porque cada día traerá su afán Hasta mañana con mas informaci… https://t.co/LR65WGbLh8",FALSE,1,NA,2019-10-17 05:45:13,TRUE,NA,"1184706910882283520",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Notirumbosgt",0,FALSE,FALSE,NA,NA
"554","RT @amilcarmontejo: Carro volcado.

15 avenida 24 calle #TransitoGT zona 6. Reportan un árbol y una señal derribada.

Motor del automóvil q…",FALSE,0,NA,2019-10-17 05:30:23,FALSE,NA,"1184703181282074624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamiraG_Amb",17,TRUE,FALSE,NA,NA
"555","RT @prensa_libre: #TráficoGT | Reportan tránsito lento en el Periférico. 
Vía: @AOrozco_PL https://t.co/D33qjTb3Kb",FALSE,0,NA,2019-10-17 05:18:47,FALSE,NA,"1184700259588595716",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ElCuervoMensaj1",1,TRUE,FALSE,NA,NA
"556","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 05:14:42,FALSE,NA,"1184699231124250624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pauale1916",29,TRUE,FALSE,NA,NA
"557","RT @amilcarmontejo: Carro volcado.

15 avenida 24 calle #TransitoGT zona 6. Reportan un árbol y una señal derribada.

Motor del automóvil q…",FALSE,0,NA,2019-10-17 05:10:18,FALSE,NA,"1184698127082840066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pauale1916",17,TRUE,FALSE,NA,NA
"558","RT @Shark_Hab: Hoy este carro detuvo por 3 minutos un carril de la Hincapié para que su copiloto se bajara a comprar tortillas y un licuado…",FALSE,0,NA,2019-10-17 05:09:00,FALSE,NA,"1184697798865891329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoyGtm",2,TRUE,FALSE,NA,NA
"559","RT @amilcarmontejo: Carro volcado.

15 avenida 24 calle #TransitoGT zona 6. Reportan un árbol y una señal derribada.

Motor del automóvil q…",FALSE,0,NA,2019-10-17 04:59:37,FALSE,NA,"1184695435979558912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","By25Ana",17,TRUE,FALSE,NA,NA
"560","#TráficoGT | Reportan tránsito lento en el Periférico. 
Vía: @AOrozco_PL https://t.co/D33qjTb3Kb",FALSE,1,NA,2019-10-17 04:55:14,FALSE,NA,"1184694333812957184",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",1,FALSE,FALSE,NA,NA
"561","RT @amilcarmontejo: Carro volcado.

15 avenida 24 calle #TransitoGT zona 6. Reportan un árbol y una señal derribada.

Motor del automóvil q…",FALSE,0,NA,2019-10-17 04:53:50,FALSE,NA,"1184693979884982273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","F_flaka07",17,TRUE,FALSE,NA,NA
"562","RT @Guatevision_tv: #TráficoGT | Tres personas heridas fueron llevadas a un hospital. ⬇ https://t.co/CF9KeKSq7z",FALSE,0,NA,2019-10-17 04:51:04,FALSE,NA,"1184693285064970241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jossdv2",1,TRUE,FALSE,NA,NA
"563","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 04:47:49,FALSE,NA,"1184692466575757315",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","F_flaka07",29,TRUE,FALSE,NA,NA
"564","RT @amilcarmontejo: Carro volcado.

15 avenida 24 calle #TransitoGT zona 6. Reportan un árbol y una señal derribada.

Motor del automóvil q…",FALSE,0,NA,2019-10-17 04:47:33,FALSE,NA,"1184692400293367809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jossdv2",17,TRUE,FALSE,NA,NA
"565","Carro volcado.

15 avenida 24 calle #TransitoGT zona 6. Reportan un árbol y una señal derribada.

Motor del automóv… https://t.co/R0F2m5gSL3",FALSE,74,NA,2019-10-17 04:43:37,TRUE,NA,"1184691408940290053",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",17,FALSE,FALSE,NA,NA
"566","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 04:43:26,FALSE,NA,"1184691362907725824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeovanyLopez10",29,TRUE,FALSE,NA,NA
"567","#TráficoGT | Tres personas heridas fueron llevadas a un hospital. ⬇ https://t.co/CF9KeKSq7z",FALSE,7,NA,2019-10-17 04:42:58,FALSE,NA,"1184691247291781120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",1,FALSE,FALSE,NA,NA
"568","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 04:42:43,FALSE,NA,"1184691183706087424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosAleRM",29,TRUE,FALSE,NA,NA
"569","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 04:41:10,FALSE,NA,"1184690793732300801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","densetsuiii",29,TRUE,FALSE,NA,NA
"570","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 04:40:15,FALSE,NA,"1184690562588401664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",29,TRUE,FALSE,NA,NA
"571","RT @UP_RRPP: Para mayor facilidad y acceso el 17/10 en el #MegaSale, EMETRA estará apoyando con la entrada y salida de  #Oaklandmall #Trafi…",FALSE,0,NA,2019-10-17 04:21:43,FALSE,NA,"1184685899596087297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marianaz123",1,TRUE,FALSE,NA,NA
"572","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 04:20:34,FALSE,NA,"1184685610277244928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mili00003823",23,TRUE,FALSE,NA,NA
"573","Para mayor facilidad y acceso el 17/10 en el #MegaSale, EMETRA estará apoyando con la entrada y salida de… https://t.co/6jJgzXlefL",FALSE,1,NA,2019-10-17 04:20:34,TRUE,NA,"1184685610042302464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UP_RRPP",1,FALSE,FALSE,NA,NA
"574","RT @micheos: Vivimos en una ciudad que si llueve colapsa completamente. #TraficoGT",FALSE,0,NA,2019-10-17 04:12:47,FALSE,NA,"1184683650266341376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wichofer89",1,TRUE,FALSE,NA,NA
"575","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 04:08:46,FALSE,NA,"1184682639015534594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kr1osgarcia",29,TRUE,FALSE,NA,NA
"576","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 04:07:35,FALSE,NA,"1184682344151687170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glendibirisnax",29,TRUE,FALSE,NA,NA
"577","RT @VosDaviid: Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo @traficogt…",FALSE,0,NA,2019-10-17 04:06:27,FALSE,NA,"1184682058989350914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loco_me_dicen",29,TRUE,FALSE,NA,NA
"578","Mi Guate y sus conductores imprudentes.
Zona 6, Boulevard La Pedrera.
#traficogt #TransitoGT

Cc @amilcarmontejo… https://t.co/NuBwFf4mT6",FALSE,66,NA,2019-10-17 04:04:36,TRUE,NA,"1184681593790709763",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VosDaviid",29,FALSE,FALSE,NA,NA
